record_id,year_be,month,amphoe,sector,scope,activity_data,activity_unit,emission_tCO2e
3938,2564,5,นิคมน้ำอูน,น้ำเสีย (Wastewater),1,258.8,unit,143.39
3939,2564,9,วาริชภูมิ,การปลูกข้าว (Rice),1,45.3,ไร่ (rai),57.13
3940,2563,2,นิคมน้ำอูน,การปลูกข้าว (Rice),1,91.7,ไร่ (rai),113.19
3941,2564,7,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,64.8,ไร่ (rai),70.3
3942,2562,1,ส่องดาว,ดินที่จัดการ (Managed soil),1,70.2,unit,39.69
3943,2564,11,บ้านม่วง,การปลูกข้าว (Rice),1,14.5,ไร่ (rai),17.42
3944,2562,8,อากาศอำนวย,ดินที่จัดการ (Managed soil),1,265.0,unit,136.87
3945,2562,2,โพนนาแก้ว,การปลูกข้าว (Rice),1,68.4,ไร่ (rai),87.89
3946,2562,6,เจริญศิลป์,การปลูกข้าว (Rice),1,63.8,ไร่ (rai),68.47
3947,2563,3,อากาศอำนวย,ปศุสัตว์ (Livestock),1,147.7,unit,110.91
3948,2562,12,บ้านม่วง,การปลูกข้าว (Rice),1,149.7,ไร่ (rai),169.44
3949,2562,10,คำตากล้า,การปลูกข้าว (Rice),1,162.9,ไร่ (rai),204.61
3950,2562,10,ภูพาน,การปลูกข้าว (Rice),1,103.9,ไร่ (rai),128.63
3951,2564,3,ค้อวัง,ปศุสัตว์ (Livestock),1,105.0,unit,88.52
3952,2563,11,ค้อวัง,การขนส่งทางถนน (On-road),1,33.9,1000 L,101.08
3953,2562,4,โพนนาแก้ว,การปลูกข้าว (Rice),1,91.4,ไร่ (rai),110.45
3954,2563,10,เมืองสกลนคร,พลังงานธุรกิจ (Commercial),2,84.6,unit,47.51
3955,2562,10,ส่องดาว,การปลูกข้าว (Rice),1,130.2,ไร่ (rai),170.66
3956,2564,1,ส่องดาว,ปศุสัตว์ (Livestock),1,92.7,unit,68.84
3957,2562,7,ภูพาน,ปศุสัตว์ (Livestock),1,125.1,unit,98.63
3958,2562,6,วาริชภูมิ,การขนส่งทางถนน (On-road),1,58.3,1000 L,143.32
3959,2562,5,ค้อวัง,การปลูกข้าว (Rice),1,98.3,ไร่ (rai),134.54
3960,2563,12,ภูพาน,การปลูกข้าว (Rice),1,38.9,ไร่ (rai),44.88
3961,2563,12,บ้านม่วง,การปลูกข้าว (Rice),1,103.1,ไร่ (rai),129.39
3962,2563,7,พังโคน,พลังงานที่พักอาศัย (Residential),2,114.0,1000 kWh,54.56
3963,2564,1,เมืองสกลนคร,การปลูกข้าว (Rice),1,39.8,ไร่ (rai),41.76
3964,2564,12,วานรนิวาส,พลังงานที่พักอาศัย (Residential),2,316.8,1000 kWh,156.56
3965,2562,1,ส่องดาว,ดินที่จัดการ (Managed soil),1,145.4,unit,72.86
3966,2562,6,พรรณานิคม,การปลูกข้าว (Rice),1,5.0,ไร่ (rai),5.32
3967,2564,10,เมืองสกลนคร,ฝังกลบขยะ (Landfill),1,155.1,unit,136.56
3968,2563,1,ภูพาน,ดินที่จัดการ (Managed soil),1,124.4,unit,61.54
3969,2563,1,เจริญศิลป์,การขนส่งทางถนน (On-road),1,63.0,1000 L,188.86
3970,2562,7,ส่องดาว,ดินที่จัดการ (Managed soil),1,198.6,unit,94.86
3971,2563,8,โพนนาแก้ว,ดินที่จัดการ (Managed soil),1,118.6,unit,60.48
3972,2562,4,ค้อวัง,การขนส่งทางถนน (On-road),1,13.8,1000 L,34.37
3973,2564,5,วาริชภูมิ,การขนส่งทางถนน (On-road),1,50.6,1000 L,117.35
3974,2564,12,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,41.5,1000 L,106.96
3975,2563,11,เต่างอย,การปลูกข้าว (Rice),1,123.8,ไร่ (rai),144.48
3976,2563,11,กุสุมาลย์,การขนส่งทางถนน (On-road),1,53.8,1000 L,137.52
3977,2564,3,เจริญศิลป์,การปลูกข้าว (Rice),1,100.4,ไร่ (rai),111.82
3978,2564,7,พรรณานิคม,การปลูกข้าว (Rice),1,68.6,ไร่ (rai),81.6
3979,2562,1,บ้านม่วง,การปลูกข้าว (Rice),1,35.8,ไร่ (rai),47.09
3980,2563,10,วานรนิวาส,การปลูกข้าว (Rice),1,101.8,ไร่ (rai),129.05
3981,2563,7,วาริชภูมิ,การปลูกข้าว (Rice),1,67.2,ไร่ (rai),68.95
3982,2564,9,อากาศอำนวย,ปศุสัตว์ (Livestock),1,126.0,unit,97.86
3983,2563,2,เต่างอย,พลังงานที่พักอาศัย (Residential),2,111.6,1000 kWh,49.29
3984,2564,9,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,32.2,1000 L,86.34
3985,2562,1,บ้านม่วง,การขนส่งทางถนน (On-road),1,48.8,1000 L,113.54
3986,2563,12,ภูพาน,ดินที่จัดการ (Managed soil),1,212.3,unit,100.37
3987,2562,6,วานรนิวาส,การปลูกข้าว (Rice),1,144.3,ไร่ (rai),163.94
3988,2563,7,ส่องดาว,การขนส่งทางถนน (On-road),1,36.3,1000 L,89.44
3989,2563,8,เมืองสกลนคร,พลังงานที่พักอาศัย (Residential),2,109.3,1000 kWh,56.21
3990,2563,1,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,40.6,1000 L,119.1
3991,2562,2,ภูพาน,การปลูกข้าว (Rice),1,51.1,ไร่ (rai),56.2
3992,2562,6,โพนนาแก้ว,พลังงานธุรกิจ (Commercial),2,179.2,unit,110.15
3993,2562,6,สว่างแดนดิน,การปลูกข้าว (Rice),1,112.1,ไร่ (rai),141.7
3994,2563,10,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,6.8,1000 L,19.69
3995,2564,3,กุสุมาลย์,การปลูกข้าว (Rice),1,99.4,ไร่ (rai),108.04
3996,2563,11,บ้านม่วง,การปลูกข้าว (Rice),1,128.9,ไร่ (rai),163.89
3997,2562,12,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,40.5,1000 L,101.98
3998,2562,9,เมืองสกลนคร,การปลูกข้าว (Rice),1,76.0,ไร่ (rai),104.16
3999,2562,5,พรรณานิคม,การปลูกข้าว (Rice),1,91.7,ไร่ (rai),95.61
4000,2563,1,คำตากล้า,การปลูกข้าว (Rice),1,63.6,ไร่ (rai),67.62
4001,2564,5,พังโคน,ปศุสัตว์ (Livestock),1,108.8,unit,95.15
4002,2564,12,วานรนิวาส,การปลูกข้าว (Rice),1,112.8,ไร่ (rai),118.73
4003,2562,6,นิคมน้ำอูน,พลังงานธุรกิจ (Commercial),2,287.9,unit,151.64
4004,2564,7,บ้านม่วง,น้ำเสีย (Wastewater),1,158.3,unit,87.93
4005,2564,2,โพนนาแก้ว,พลังงานที่พักอาศัย (Residential),2,69.3,1000 kWh,31.91
4006,2562,12,พรรณานิคม,การปลูกข้าว (Rice),1,76.4,ไร่ (rai),88.72
4007,2563,7,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,41.0,1000 L,115.49
4008,2562,9,บ้านม่วง,การปลูกข้าว (Rice),1,81.0,ไร่ (rai),105.02
4009,2563,4,เมืองสกลนคร,การปลูกข้าว (Rice),1,68.3,ไร่ (rai),79.44
4010,2563,3,ค้อวัง,การปลูกข้าว (Rice),1,35.7,ไร่ (rai),39.3
4011,2564,6,สว่างแดนดิน,การปลูกข้าว (Rice),1,90.0,ไร่ (rai),107.66
4012,2564,7,ภูพาน,พลังงานธุรกิจ (Commercial),2,81.0,unit,43.7
4013,2562,10,เจริญศิลป์,การปลูกข้าว (Rice),1,136.0,ไร่ (rai),181.9
4014,2562,6,ค้อวัง,พลังงานธุรกิจ (Commercial),2,171.5,unit,101.63
4015,2562,4,ภูพาน,การปลูกข้าว (Rice),1,129.9,ไร่ (rai),158.18
4016,2563,5,อากาศอำนวย,การปลูกข้าว (Rice),1,134.3,ไร่ (rai),170.45
4017,2563,11,กุสุมาลย์,พลังงานที่พักอาศัย (Residential),2,121.7,1000 kWh,68.35
4018,2564,5,เต่างอย,การปลูกข้าว (Rice),1,107.5,ไร่ (rai),116.73
4019,2563,6,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,67.2,ไร่ (rai),75.01
4020,2563,6,โคกศรีสุพรรณ,ปศุสัตว์ (Livestock),1,246.7,unit,224.23
4021,2564,12,พังโคน,การปลูกข้าว (Rice),1,32.2,ไร่ (rai),33.0
4022,2562,12,เจริญศิลป์,ปศุสัตว์ (Livestock),1,77.8,unit,70.84
4023,2564,2,ส่องดาว,การปลูกข้าว (Rice),1,68.3,ไร่ (rai),88.69
4024,2564,5,อากาศอำนวย,การปลูกข้าว (Rice),1,70.5,ไร่ (rai),97.04
4025,2562,8,พรรณานิคม,น้ำเสีย (Wastewater),1,267.3,unit,120.52
4026,2563,10,กุสุมาลย์,พลังงานที่พักอาศัย (Residential),2,202.0,1000 kWh,88.14
4027,2564,5,บ้านม่วง,การขนส่งทางถนน (On-road),1,25.5,1000 L,69.83
4028,2562,9,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,163.3,unit,116.46
4029,2562,12,เต่างอย,พลังงานธุรกิจ (Commercial),2,127.6,unit,84.97
4030,2562,8,โคกศรีสุพรรณ,น้ำเสีย (Wastewater),1,252.7,unit,123.49
4031,2563,3,ค้อวัง,การขนส่งทางถนน (On-road),1,24.1,1000 L,61.38
4032,2564,2,บ้านม่วง,ปศุสัตว์ (Livestock),1,183.6,unit,162.21
4033,2564,10,ภูพาน,การปลูกข้าว (Rice),1,97.9,ไร่ (rai),101.73
4034,2564,4,ภูพาน,การปลูกข้าว (Rice),1,28.9,ไร่ (rai),37.11
4035,2564,11,วาริชภูมิ,การปลูกข้าว (Rice),1,126.7,ไร่ (rai),132.37
4036,2562,1,ส่องดาว,ปศุสัตว์ (Livestock),1,58.8,unit,42.49
4037,2564,8,วานรนิวาส,การปลูกข้าว (Rice),1,88.8,ไร่ (rai),93.66
4038,2562,2,ภูพาน,การปลูกข้าว (Rice),1,39.5,ไร่ (rai),53.82
4039,2563,6,บ้านม่วง,การปลูกข้าว (Rice),1,132.0,ไร่ (rai),155.27
4040,2564,10,อากาศอำนวย,การปลูกข้าว (Rice),1,43.4,ไร่ (rai),46.86
4041,2563,5,ส่องดาว,การปลูกข้าว (Rice),1,126.4,ไร่ (rai),162.24
4042,2564,11,วาริชภูมิ,การปลูกข้าว (Rice),1,120.1,ไร่ (rai),141.69
4043,2563,1,ภูพาน,ฝังกลบขยะ (Landfill),1,116.6,unit,97.42
4044,2562,12,วานรนิวาส,การขนส่งทางถนน (On-road),1,46.7,1000 L,134.13
4045,2564,12,บ้านม่วง,การปลูกข้าว (Rice),1,123.2,ไร่ (rai),139.6
4046,2564,1,เต่างอย,การปลูกข้าว (Rice),1,99.3,ไร่ (rai),127.98
4047,2563,6,สว่างแดนดิน,การปลูกข้าว (Rice),1,96.1,ไร่ (rai),109.6
4048,2563,2,เมืองสกลนคร,การปลูกข้าว (Rice),1,76.8,ไร่ (rai),86.02
4049,2564,10,วาริชภูมิ,ดินที่จัดการ (Managed soil),1,85.5,unit,44.18
4050,2563,9,โพนนาแก้ว,การปลูกข้าว (Rice),1,28.6,ไร่ (rai),38.13
4051,2564,2,เจริญศิลป์,การปลูกข้าว (Rice),1,104.9,ไร่ (rai),138.99
4052,2563,7,บ้านม่วง,ปศุสัตว์ (Livestock),1,243.9,unit,217.68
4053,2562,5,พังโคน,การปลูกข้าว (Rice),1,67.1,ไร่ (rai),85.54
4054,2564,8,พังโคน,การปลูกข้าว (Rice),1,118.5,ไร่ (rai),140.02
4055,2564,7,บ้านม่วง,ปศุสัตว์ (Livestock),1,109.1,unit,83.69
4056,2564,4,ค้อวัง,ปศุสัตว์ (Livestock),1,105.5,unit,95.64
4057,2563,8,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,49.7,1000 L,129.01
4058,2563,7,วานรนิวาส,การขนส่งทางถนน (On-road),1,55.3,1000 L,136.09
4059,2564,5,สว่างแดนดิน,ดินที่จัดการ (Managed soil),1,239.4,unit,132.27
4060,2562,10,กุสุมาลย์,การปลูกข้าว (Rice),1,91.7,ไร่ (rai),125.81
4061,2564,6,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,241.0,unit,181.63
4062,2562,6,สว่างแดนดิน,ฝังกลบขยะ (Landfill),1,106.3,unit,78.74
4063,2563,8,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,66.4,ไร่ (rai),80.17
4064,2562,10,บ้านม่วง,การขนส่งทางถนน (On-road),1,43.7,1000 L,129.12
4065,2564,3,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,32.0,1000 L,89.18
4066,2564,8,พังโคน,การปลูกข้าว (Rice),1,83.7,ไร่ (rai),93.98
4067,2564,8,อากาศอำนวย,การขนส่งทางถนน (On-road),1,15.1,1000 L,39.67
4068,2563,2,วาริชภูมิ,การขนส่งทางถนน (On-road),1,15.8,1000 L,36.53
4069,2562,11,วานรนิวาส,การปลูกข้าว (Rice),1,88.4,ไร่ (rai),112.93
4070,2562,7,ส่องดาว,การขนส่งทางถนน (On-road),1,26.6,1000 L,81.5
4071,2563,7,เจริญศิลป์,พลังงานที่พักอาศัย (Residential),2,189.8,1000 kWh,96.88
4072,2563,10,โคกศรีสุพรรณ,พลังงานธุรกิจ (Commercial),2,145.5,unit,85.31
4073,2564,3,วาริชภูมิ,การขนส่งทางถนน (On-road),1,10.2,1000 L,24.73
4074,2564,12,ภูพาน,การขนส่งทางถนน (On-road),1,37.4,1000 L,110.36
4075,2562,7,เจริญศิลป์,พลังงานที่พักอาศัย (Residential),2,134.7,1000 kWh,59.36
4076,2562,7,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,27.8,1000 L,67.16
4077,2562,6,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,59.3,ไร่ (rai),64.75
4078,2564,12,นิคมน้ำอูน,ดินที่จัดการ (Managed soil),1,266.9,unit,125.84
4079,2563,10,อากาศอำนวย,การปลูกข้าว (Rice),1,138.4,ไร่ (rai),175.19
4080,2562,8,ส่องดาว,การปลูกข้าว (Rice),1,106.6,ไร่ (rai),143.76
4081,2562,9,ภูพาน,การขนส่งทางถนน (On-road),1,26.0,1000 L,77.75
4082,2563,1,เมืองสกลนคร,พลังงานธุรกิจ (Commercial),2,117.3,unit,69.45
4083,2563,3,สว่างแดนดิน,การปลูกข้าว (Rice),1,67.4,ไร่ (rai),87.26
4084,2562,3,เมืองสกลนคร,ปศุสัตว์ (Livestock),1,77.2,unit,57.3
4085,2564,8,เมืองสกลนคร,พลังงานที่พักอาศัย (Residential),2,103.6,1000 kWh,55.98
4086,2564,9,โพนนาแก้ว,การปลูกข้าว (Rice),1,41.8,ไร่ (rai),49.78
4087,2563,10,ค้อวัง,น้ำเสีย (Wastewater),1,123.5,unit,63.34
4088,2564,5,วานรนิวาส,การขนส่งทางถนน (On-road),1,22.2,1000 L,58.46
4089,2564,6,ค้อวัง,พลังงานธุรกิจ (Commercial),2,167.5,unit,101.98
4090,2562,8,วานรนิวาส,การปลูกข้าว (Rice),1,134.0,ไร่ (rai),143.0
4091,2564,8,ส่องดาว,การปลูกข้าว (Rice),1,115.7,ไร่ (rai),133.51
4092,2564,6,คำตากล้า,การขนส่งทางถนน (On-road),1,40.0,1000 L,110.24
4093,2563,3,สว่างแดนดิน,การปลูกข้าว (Rice),1,113.5,ไร่ (rai),141.38
4094,2563,8,พังโคน,การขนส่งทางถนน (On-road),1,23.3,1000 L,67.89
4095,2563,9,พังโคน,น้ำเสีย (Wastewater),1,319.9,unit,159.05
4096,2563,6,ภูพาน,การปลูกข้าว (Rice),1,30.8,ไร่ (rai),41.84
4097,2563,8,พรรณานิคม,การปลูกข้าว (Rice),1,44.1,ไร่ (rai),51.51
4098,2562,3,โพนนาแก้ว,การปลูกข้าว (Rice),1,116.5,ไร่ (rai),146.49
4099,2562,1,บ้านม่วง,การปลูกข้าว (Rice),1,93.9,ไร่ (rai),122.63
4100,2562,7,วาริชภูมิ,การขนส่งทางถนน (On-road),1,18.6,1000 L,52.64
4101,2563,11,เต่างอย,การปลูกข้าว (Rice),1,143.5,ไร่ (rai),166.57
4102,2563,10,วาริชภูมิ,การปลูกข้าว (Rice),1,61.6,ไร่ (rai),77.53
4103,2563,2,เจริญศิลป์,การปลูกข้าว (Rice),1,141.8,ไร่ (rai),188.85
4104,2562,3,โคกศรีสุพรรณ,พลังงานที่พักอาศัย (Residential),2,197.4,1000 kWh,107.32
4105,2563,3,พรรณานิคม,ปศุสัตว์ (Livestock),1,78.3,unit,68.87
4106,2564,10,สว่างแดนดิน,การปลูกข้าว (Rice),1,65.1,ไร่ (rai),74.02
4107,2563,12,พังโคน,การปลูกข้าว (Rice),1,24.6,ไร่ (rai),32.73
4108,2563,4,เจริญศิลป์,การปลูกข้าว (Rice),1,51.6,ไร่ (rai),62.87
4109,2564,10,อากาศอำนวย,การปลูกข้าว (Rice),1,29.9,ไร่ (rai),34.15
4110,2563,2,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,5.0,1000 L,12.95
4111,2563,1,ภูพาน,ปศุสัตว์ (Livestock),1,67.6,unit,60.29
4112,2563,1,เมืองสกลนคร,ฝังกลบขยะ (Landfill),1,147.8,unit,111.06
4113,2563,3,คำตากล้า,ปศุสัตว์ (Livestock),1,191.7,unit,138.5
4114,2563,12,อากาศอำนวย,การขนส่งทางถนน (On-road),1,8.4,1000 L,23.76
4115,2564,9,คำตากล้า,การปลูกข้าว (Rice),1,88.0,ไร่ (rai),107.52
4116,2563,1,คำตากล้า,การขนส่งทางถนน (On-road),1,77.9,1000 L,190.7
4117,2563,8,วาริชภูมิ,การขนส่งทางถนน (On-road),1,35.8,1000 L,108.94
4118,2562,12,บ้านม่วง,ดินที่จัดการ (Managed soil),1,314.7,unit,142.09
4119,2562,3,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,109.7,ไร่ (rai),151.13
4120,2562,11,บ้านม่วง,ปศุสัตว์ (Livestock),1,168.2,unit,141.08
4121,2564,2,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,75.2,1000 L,215.68
4122,2563,2,นิคมน้ำอูน,การปลูกข้าว (Rice),1,116.9,ไร่ (rai),142.68
4123,2563,12,บ้านม่วง,การขนส่งทางถนน (On-road),1,32.4,1000 L,93.58
4124,2563,5,เต่างอย,การปลูกข้าว (Rice),1,88.7,ไร่ (rai),121.38
4125,2563,11,พังโคน,ปศุสัตว์ (Livestock),1,106.6,unit,89.07
4126,2563,7,บ้านม่วง,การปลูกข้าว (Rice),1,136.0,ไร่ (rai),179.8
4127,2563,5,พังโคน,ปศุสัตว์ (Livestock),1,191.3,unit,142.07
4128,2562,5,คำตากล้า,การปลูกข้าว (Rice),1,64.1,ไร่ (rai),82.99
4129,2563,12,พังโคน,การปลูกข้าว (Rice),1,99.5,ไร่ (rai),117.05
4130,2563,4,โพนนาแก้ว,การปลูกข้าว (Rice),1,100.0,ไร่ (rai),132.4
4131,2563,3,พังโคน,ปศุสัตว์ (Livestock),1,98.4,unit,75.6
4132,2562,12,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,46.5,1000 L,122.13
4133,2564,10,เต่างอย,ปศุสัตว์ (Livestock),1,115.4,unit,94.14
4134,2563,9,เจริญศิลป์,การขนส่งทางถนน (On-road),1,66.1,1000 L,157.88
4135,2564,7,ส่องดาว,ปศุสัตว์ (Livestock),1,44.4,unit,35.41
4136,2563,12,ค้อวัง,พลังงานธุรกิจ (Commercial),2,106.6,unit,66.88
4137,2564,9,คำตากล้า,การปลูกข้าว (Rice),1,92.7,ไร่ (rai),121.8
4138,2563,11,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,53.6,1000 L,134.94
4139,2564,5,นิคมน้ำอูน,ปศุสัตว์ (Livestock),1,104.6,unit,73.87
4140,2562,8,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,97.0,unit,79.43
4141,2564,6,วาริชภูมิ,การปลูกข้าว (Rice),1,58.2,ไร่ (rai),80.19
4142,2564,2,กุสุมาลย์,การปลูกข้าว (Rice),1,79.1,ไร่ (rai),104.28
4143,2562,5,ค้อวัง,ปศุสัตว์ (Livestock),1,221.0,unit,172.99
4144,2562,12,โพนนาแก้ว,ดินที่จัดการ (Managed soil),1,273.7,unit,147.92
4145,2563,6,ค้อวัง,การขนส่งทางถนน (On-road),1,36.7,1000 L,89.79
4146,2563,6,โคกศรีสุพรรณ,พลังงานที่พักอาศัย (Residential),2,252.2,1000 kWh,128.23
4147,2564,6,นิคมน้ำอูน,การปลูกข้าว (Rice),1,49.9,ไร่ (rai),62.24
4148,2562,5,พรรณานิคม,พลังงานธุรกิจ (Commercial),2,140.8,unit,87.52
4149,2563,6,ส่องดาว,ปศุสัตว์ (Livestock),1,88.0,unit,60.0
4150,2563,11,เต่างอย,พลังงานที่พักอาศัย (Residential),2,269.3,1000 kWh,122.05
4151,2562,7,พังโคน,การปลูกข้าว (Rice),1,71.6,ไร่ (rai),74.45
4152,2563,4,บ้านม่วง,ฝังกลบขยะ (Landfill),1,269.7,unit,206.03
4153,2564,1,วานรนิวาส,การปลูกข้าว (Rice),1,88.0,ไร่ (rai),101.32
4154,2562,1,พังโคน,ปศุสัตว์ (Livestock),1,121.5,unit,84.88
4155,2564,6,ส่องดาว,พลังงานที่พักอาศัย (Residential),2,114.6,1000 kWh,54.31
4156,2564,1,คำตากล้า,การปลูกข้าว (Rice),1,113.3,ไร่ (rai),153.06
4157,2563,9,โคกศรีสุพรรณ,ปศุสัตว์ (Livestock),1,227.8,unit,189.86
4158,2562,8,พังโคน,การปลูกข้าว (Rice),1,25.8,ไร่ (rai),33.35
4159,2562,2,วานรนิวาส,การปลูกข้าว (Rice),1,119.8,ไร่ (rai),136.12
4160,2562,3,โพนนาแก้ว,พลังงานธุรกิจ (Commercial),2,173.5,unit,91.19
4161,2562,9,นิคมน้ำอูน,การปลูกข้าว (Rice),1,85.8,ไร่ (rai),118.2
4162,2564,11,เต่างอย,การปลูกข้าว (Rice),1,70.5,ไร่ (rai),74.21
4163,2563,7,นิคมน้ำอูน,การปลูกข้าว (Rice),1,89.3,ไร่ (rai),100.36
4164,2564,11,พรรณานิคม,การขนส่งทางถนน (On-road),1,32.3,1000 L,99.08
4165,2562,8,โพนนาแก้ว,การปลูกข้าว (Rice),1,47.3,ไร่ (rai),56.49
4166,2563,4,เจริญศิลป์,การขนส่งทางถนน (On-road),1,53.2,1000 L,155.95
4167,2563,7,กุสุมาลย์,การขนส่งทางถนน (On-road),1,35.7,1000 L,110.73
4168,2562,7,บ้านม่วง,การขนส่งทางถนน (On-road),1,46.6,1000 L,112.66
4169,2563,12,เจริญศิลป์,การขนส่งทางถนน (On-road),1,53.2,1000 L,141.22
4170,2564,2,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,6.4,1000 L,16.01
4171,2563,12,กุสุมาลย์,การปลูกข้าว (Rice),1,59.1,ไร่ (rai),78.05
4172,2562,8,เมืองสกลนคร,การปลูกข้าว (Rice),1,28.7,ไร่ (rai),34.09
4173,2563,10,นิคมน้ำอูน,การปลูกข้าว (Rice),1,36.0,ไร่ (rai),37.92
4174,2563,1,วานรนิวาส,ปศุสัตว์ (Livestock),1,159.9,unit,131.04
4175,2563,5,เจริญศิลป์,ดินที่จัดการ (Managed soil),1,182.4,unit,84.9
4176,2564,8,เมืองสกลนคร,การปลูกข้าว (Rice),1,70.7,ไร่ (rai),92.13
4177,2562,4,กุสุมาลย์,การปลูกข้าว (Rice),1,148.0,ไร่ (rai),175.28
4178,2563,12,พังโคน,การขนส่งทางถนน (On-road),1,43.3,1000 L,131.3
4179,2562,12,วาริชภูมิ,การปลูกข้าว (Rice),1,60.4,ไร่ (rai),67.03
4180,2563,7,ค้อวัง,การปลูกข้าว (Rice),1,42.7,ไร่ (rai),55.59
4181,2564,9,อากาศอำนวย,การปลูกข้าว (Rice),1,119.7,ไร่ (rai),133.58
4182,2562,3,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,46.1,1000 L,115.78
4183,2563,1,วาริชภูมิ,การขนส่งทางถนน (On-road),1,45.3,1000 L,115.33
4184,2563,6,พังโคน,การปลูกข้าว (Rice),1,104.6,ไร่ (rai),125.28
4185,2562,6,นิคมน้ำอูน,การปลูกข้าว (Rice),1,123.3,ไร่ (rai),157.18
4186,2564,6,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,76.3,unit,64.44
4187,2562,9,เต่างอย,การปลูกข้าว (Rice),1,130.2,ไร่ (rai),155.33
4188,2563,7,เจริญศิลป์,ดินที่จัดการ (Managed soil),1,81.0,unit,35.92
4189,2563,12,เต่างอย,การปลูกข้าว (Rice),1,81.5,ไร่ (rai),87.15
4190,2563,11,พังโคน,ปศุสัตว์ (Livestock),1,115.0,unit,92.29
4191,2564,9,เมืองสกลนคร,น้ำเสีย (Wastewater),1,395.3,unit,183.78
4192,2562,4,ภูพาน,ปศุสัตว์ (Livestock),1,104.5,unit,92.05
4193,2563,5,เมืองสกลนคร,การปลูกข้าว (Rice),1,93.5,ไร่ (rai),119.94
4194,2562,3,อากาศอำนวย,การปลูกข้าว (Rice),1,119.8,ไร่ (rai),159.13
4195,2564,5,เจริญศิลป์,การขนส่งทางถนน (On-road),1,58.6,1000 L,165.41
4196,2563,10,ค้อวัง,การขนส่งทางถนน (On-road),1,38.2,1000 L,114.19
4197,2564,2,โพนนาแก้ว,การปลูกข้าว (Rice),1,99.3,ไร่ (rai),127.05
4198,2564,3,อากาศอำนวย,การขนส่งทางถนน (On-road),1,48.6,1000 L,119.2
4199,2563,9,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,104.4,ไร่ (rai),126.48
4200,2564,1,เต่างอย,การปลูกข้าว (Rice),1,27.2,ไร่ (rai),37.06
4201,2562,10,กุสุมาลย์,การปลูกข้าว (Rice),1,110.1,ไร่ (rai),149.15
4202,2564,11,เมืองสกลนคร,การปลูกข้าว (Rice),1,79.2,ไร่ (rai),107.38
4203,2563,2,โคกศรีสุพรรณ,พลังงานที่พักอาศัย (Residential),2,207.9,1000 kWh,98.24
4204,2562,10,เจริญศิลป์,การปลูกข้าว (Rice),1,122.2,ไร่ (rai),155.64
4205,2562,3,พังโคน,การปลูกข้าว (Rice),1,115.2,ไร่ (rai),136.27
4206,2564,12,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,16.3,1000 L,49.14
4207,2564,2,เจริญศิลป์,การขนส่งทางถนน (On-road),1,25.3,1000 L,68.35
4208,2562,4,อากาศอำนวย,การปลูกข้าว (Rice),1,41.3,ไร่ (rai),46.95
4209,2564,5,พรรณานิคม,ปศุสัตว์ (Livestock),1,148.6,unit,126.63
4210,2562,7,วานรนิวาส,พลังงานที่พักอาศัย (Residential),2,222.8,1000 kWh,103.55
4211,2562,9,เจริญศิลป์,การปลูกข้าว (Rice),1,62.6,ไร่ (rai),81.47
4212,2562,2,ภูพาน,การปลูกข้าว (Rice),1,87.0,ไร่ (rai),104.33
4213,2563,2,พรรณานิคม,พลังงานที่พักอาศัย (Residential),2,207.9,1000 kWh,109.88
4214,2564,11,วานรนิวาส,การขนส่งทางถนน (On-road),1,30.6,1000 L,76.24
4215,2564,9,เต่างอย,ดินที่จัดการ (Managed soil),1,154.9,unit,71.34
4216,2564,1,เจริญศิลป์,การปลูกข้าว (Rice),1,107.9,ไร่ (rai),141.04
4217,2562,5,ค้อวัง,การปลูกข้าว (Rice),1,139.7,ไร่ (rai),164.4
4218,2562,7,สว่างแดนดิน,การปลูกข้าว (Rice),1,62.7,ไร่ (rai),72.2
4219,2563,5,พรรณานิคม,การขนส่งทางถนน (On-road),1,5.0,1000 L,15.14
4220,2562,4,เมืองสกลนคร,ดินที่จัดการ (Managed soil),1,188.4,unit,86.27
